date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-02-10,Video_Ads,IL,Brand_Awareness_Q1,8963,174,170.11,75.91
2024-02-10,Video_Ads,OH,Conversion_Campaign_Jan,3643,94,114.1,47.16
2024-02-10,Collection_Ads,OH,Retargeting_Feb,7191,146,193.9,175.68
2024-02-10,Carousel_Ads,PA,Product_Launch_Mar,5722,118,240.18,286.39
2024-02-11,Video_Ads,IL,Brand_Awareness_Q1,4679,114,140.46,275.74
2024-02-11,Collection_Ads,OH,Brand_Awareness_Q1,2780,55,121.32,0.0
2024-02-11,Carousel_Ads,MI,Brand_Awareness_Q1,5227,153,176.24,141.33
2024-02-11,Collection_Ads,PA,Conversion_Campaign_Jan,5696,153,152.19,225.23
2024-02-11,Collection_Ads,MI,Retargeting_Feb,3610,44,62.92,134.04
2024-02-11,Collection_Ads,PA,Retargeting_Feb,7924,196,318.73,182.43
2024-02-11,Collection_Ads,NC,Product_Launch_Mar,5335,128,247.44,405.19
2024-02-11,Single_Image,NC,Product_Launch_Mar,8336,177,239.91,273.58
2024-02-11,Video_Ads,CA,Product_Launch_Mar,9492,79,121.33,404.56
2024-02-12,Single_Image,PA,Brand_Awareness_Q1,5992,85,157.48,65.57
2024-02-12,Collection_Ads,NC,Conversion_Campaign_Jan,2335,44,40.0,73.52
2024-02-12,Collection_Ads,CA,Conversion_Campaign_Jan,4700,91,215.41,103.49
2024-02-12,Single_Image,NC,Conversion_Campaign_Jan,8863,146,384.85,431.14
2024-02-12,Carousel_Ads,TX,Retargeting_Feb,7351,129,180.38,760.22
2024-02-12,Video_Ads,PA,Retargeting_Feb,7234,157,267.09,228.63
2024-02-12,Collection_Ads,CA,Product_Launch_Mar,2895,64,105.89,55.78
2024-02-13,Carousel_Ads,NC,Brand_Awareness_Q1,8098,160,363.08,86.63
2024-02-13,Single_Image,FL,Conversion_Campaign_Jan,3858,79,72.28,402.23
2024-02-13,Single_Image,MI,Conversion_Campaign_Jan,3493,73,119.3,338.19
2024-02-13,Carousel_Ads,CA,Retargeting_Feb,6432,170,131.91,686.39
2024-02-13,Collection_Ads,OH,Retargeting_Feb,6871,115,109.43,727.65
2024-02-13,Single_Image,OH,Retargeting_Feb,7249,126,187.59,90.39
2024-02-13,Carousel_Ads,FL,Product_Launch_Mar,4553,77,122.79,511.55
2024-02-13,Collection_Ads,NY,Product_Launch_Mar,2108,36,45.84,0.0
2024-02-13,Carousel_Ads,GA,Product_Launch_Mar,4402,123,192.83,0.0
2024-02-14,Video_Ads,IL,Brand_Awareness_Q1,5318,78,140.44,70.99
2024-02-14,Single_Image,NY,Conversion_Campaign_Jan,6237,95,186.22,230.63
2024-02-14,Collection_Ads,GA,Conversion_Campaign_Jan,4021,96,141.0,125.66
2024-02-14,Single_Image,GA,Conversion_Campaign_Jan,7699,93,10.75,162.71
2024-02-14,Single_Image,FL,Retargeting_Feb,7257,112,210.68,355.21
2024-02-14,Carousel_Ads,TX,Retargeting_Feb,7502,192,266.33,631.1
2024-02-14,Single_Image,IL,Product_Launch_Mar,4327,81,111.93,87.26
2024-02-14,Collection_Ads,NY,Product_Launch_Mar,7224,213,171.77,583.8
2024-02-14,Carousel_Ads,GA,Product_Launch_Mar,5450,60,23.02,0.0
2024-02-15,Single_Image,PA,Brand_Awareness_Q1,4712,41,75.06,42.17
2024-02-15,Video_Ads,NY,Brand_Awareness_Q1,6679,122,108.74,104.19
2024-02-15,Collection_Ads,GA,Conversion_Campaign_Jan,7999,170,269.66,260.68
2024-02-15,Single_Image,CA,Conversion_Campaign_Jan,6502,246,68.06,571.57
2024-02-15,Single_Image,OH,Conversion_Campaign_Jan,4533,72,130.63,109.79
2024-02-15,Carousel_Ads,IL,Retargeting_Feb,6963,141,194.7,401.86
2024-02-15,Video_Ads,MI,Retargeting_Feb,6251,175,342.72,277.45
2024-02-15,Video_Ads,MI,Retargeting_Feb,3522,65,79.72,199.25
2024-02-15,Video_Ads,CA,Product_Launch_Mar,8637,173,274.25,314.43
2024-02-15,Collection_Ads,MI,Product_Launch_Mar,8876,216,581.27,435.21
2024-02-15,Video_Ads,OH,Product_Launch_Mar,4766,88,186.71,71.56
2024-02-16,Carousel_Ads,OH,Brand_Awareness_Q1,6972,98,89.23,0.0
2024-02-16,Collection_Ads,PA,Brand_Awareness_Q1,8523,140,290.42,67.41
2024-02-16,Collection_Ads,TX,Conversion_Campaign_Jan,5453,51,51.93,59.02
2024-02-16,Collection_Ads,CA,Conversion_Campaign_Jan,3930,97,198.67,104.97
2024-02-16,Collection_Ads,FL,Conversion_Campaign_Jan,7089,121,225.76,429.92
2024-02-16,Video_Ads,MI,Retargeting_Feb,6549,155,299.66,325.62
2024-02-16,Single_Image,OH,Product_Launch_Mar,5969,154,258.83,153.76
2024-02-16,Video_Ads,OH,Product_Launch_Mar,8597,187,268.89,66.89
2024-02-16,Single_Image,PA,Product_Launch_Mar,5076,138,167.61,171.56
2024-02-17,Single_Image,TX,Brand_Awareness_Q1,4739,154,239.32,104.14
2024-02-17,Carousel_Ads,TX,Brand_Awareness_Q1,7387,106,80.53,0.0
2024-02-17,Video_Ads,MI,Brand_Awareness_Q1,4622,87,145.09,69.56
2024-02-17,Collection_Ads,NY,Conversion_Campaign_Jan,5172,111,116.11,71.23
2024-02-17,Video_Ads,TX,Conversion_Campaign_Jan,7761,125,172.7,667.5
2024-02-17,Carousel_Ads,NY,Conversion_Campaign_Jan,7255,206,366.14,330.18
2024-02-17,Video_Ads,IL,Retargeting_Feb,6506,159,145.7,872.54
2024-02-17,Video_Ads,FL,Retargeting_Feb,4985,108,154.05,105.03
2024-02-17,Single_Image,PA,Retargeting_Feb,4883,79,153.71,324.85
2024-02-17,Single_Image,NY,Product_Launch_Mar,8380,96,132.31,0.0
2024-02-17,Video_Ads,CA,Product_Launch_Mar,8735,217,389.78,364.55
2024-02-18,Single_Image,MI,Brand_Awareness_Q1,6040,83,211.29,0.0
2024-02-18,Single_Image,PA,Conversion_Campaign_Jan,8098,144,212.13,368.65
2024-02-18,Video_Ads,FL,Retargeting_Feb,6928,129,280.26,325.09
2024-02-18,Single_Image,IL,Retargeting_Feb,8326,163,199.07,348.09
2024-02-18,Carousel_Ads,NC,Retargeting_Feb,8317,158,145.79,374.9
2024-02-18,Video_Ads,CA,Product_Launch_Mar,5427,107,176.2,287.36
2024-02-18,Single_Image,OH,Product_Launch_Mar,5869,118,199.25,429.82
2024-02-18,Single_Image,PA,Product_Launch_Mar,5887,106,228.36,228.3
2024-02-19,Video_Ads,OH,Brand_Awareness_Q1,7939,151,280.46,340.03
2024-02-19,Carousel_Ads,FL,Brand_Awareness_Q1,5559,118,50.52,0.0
2024-02-19,Carousel_Ads,GA,Conversion_Campaign_Jan,7515,179,385.76,98.09
2024-02-19,Collection_Ads,NC,Conversion_Campaign_Jan,5557,91,158.21,489.89
2024-02-19,Collection_Ads,TX,Retargeting_Feb,7321,138,262.26,416.98
2024-02-19,Single_Image,MI,Retargeting_Feb,1806,51,43.02,96.11
2024-02-19,Collection_Ads,NC,Retargeting_Feb,8772,96,207.33,214.24
2024-02-19,Carousel_Ads,IL,Product_Launch_Mar,6612,66,100.07,137.56
2024-02-19,Collection_Ads,FL,Product_Launch_Mar,5964,138,197.68,50.95
2024-02-19,Carousel_Ads,NC,Product_Launch_Mar,4178,110,268.23,362.77
2024-02-20,Collection_Ads,OH,Brand_Awareness_Q1,6788,105,183.4,148.03
2024-02-20,Collection_Ads,GA,Brand_Awareness_Q1,5453,106,82.56,0.0
2024-02-20,Video_Ads,NY,Brand_Awareness_Q1,6454,152,191.04,0.0
2024-02-20,Video_Ads,PA,Conversion_Campaign_Jan,4438,102,211.46,219.44
2024-02-20,Carousel_Ads,NY,Conversion_Campaign_Jan,4542,70,87.63,124.15
2024-02-20,Single_Image,MI,Retargeting_Feb,3364,79,127.26,0.0
2024-02-20,Single_Image,FL,Retargeting_Feb,5679,112,185.81,1192.87
2024-02-20,Video_Ads,MI,Product_Launch_Mar,5921,108,205.73,164.79
2024-02-21,Video_Ads,FL,Brand_Awareness_Q1,4088,107,156.78,81.52
2024-02-21,Single_Image,GA,Conversion_Campaign_Jan,5899,134,131.62,308.97
2024-02-21,Collection_Ads,NC,Retargeting_Feb,8434,153,294.65,428.54
2024-02-21,Single_Image,NY,Retargeting_Feb,8497,150,175.02,581.92
2024-02-21,Collection_Ads,GA,Product_Launch_Mar,5873,94,138.1,0.0
2024-02-21,Video_Ads,PA,Product_Launch_Mar,2615,64,155.1,278.08
2024-02-21,Single_Image,FL,Product_Launch_Mar,5710,95,142.35,104.44
2024-02-22,Single_Image,FL,Brand_Awareness_Q1,3424,86,85.45,240.31
2024-02-22,Single_Image,CA,Conversion_Campaign_Jan,7923,170,406.97,295.34
2024-02-22,Single_Image,IL,Retargeting_Feb,6578,108,169.06,0.0
2024-02-22,Carousel_Ads,NY,Product_Launch_Mar,2401,40,58.05,0.0
2024-02-22,Video_Ads,MI,Product_Launch_Mar,4307,105,175.97,0.0
2024-02-23,Single_Image,IL,Brand_Awareness_Q1,6924,84,113.87,0.0
2024-02-23,Carousel_Ads,OH,Brand_Awareness_Q1,3885,77,167.55,80.79
2024-02-23,Single_Image,PA,Brand_Awareness_Q1,4566,104,191.2,53.82
2024-02-23,Carousel_Ads,NC,Conversion_Campaign_Jan,4447,96,106.38,250.34
2024-02-23,Video_Ads,CA,Conversion_Campaign_Jan,7239,148,244.48,317.13
2024-02-23,Carousel_Ads,TX,Retargeting_Feb,8385,230,459.52,686.43
2024-02-23,Video_Ads,TX,Retargeting_Feb,3511,82,79.06,302.71
2024-02-23,Collection_Ads,IL,Retargeting_Feb,5123,92,88.7,589.26
2024-02-23,Carousel_Ads,OH,Product_Launch_Mar,8627,139,154.95,234.04
2024-02-24,Carousel_Ads,MI,Brand_Awareness_Q1,7726,190,269.82,0.0
2024-02-24,Collection_Ads,OH,Conversion_Campaign_Jan,5173,106,127.37,20
2024-02-24,Single_Image,NY,Conversion_Campaign_Jan,5598,105,194.64,621.84
2024-02-24,Collection_Ads,TX,Retargeting_Feb,6943,160,391.57,619.19
2024-02-24,Single_Image,MI,Product_Launch_Mar,5355,94,45.56,312.8
2024-02-25,Video_Ads,FL,Brand_Awareness_Q1,5273,155,328.09,230.6
2024-02-25,Single_Image,OH,Conversion_Campaign_Jan,4784,81,104.79,56.5
2024-02-25,Collection_Ads,PA,Conversion_Campaign_Jan,5628,174,246.13,150.79
2024-02-25,Collection_Ads,PA,Conversion_Campaign_Jan,8462,94,75.83,52.2
2024-02-25,Video_Ads,TX,Retargeting_Feb,3418,62,86.05,117.58
2024-02-25,Video_Ads,IL,Retargeting_Feb,4855,62,76.14,140.02
2024-02-25,Single_Image,GA,Retargeting_Feb,3952,79,52.58,182.29
2024-02-25,Collection_Ads,IL,Product_Launch_Mar,4831,115,127.45,433.68
2024-02-25,Carousel_Ads,TX,Product_Launch_Mar,653,11,9.08,0.0
2024-02-26,Video_Ads,PA,Brand_Awareness_Q1,5407,80,103.1,0.0
2024-02-26,Single_Image,GA,Brand_Awareness_Q1,5494,47,68.42,152.98
2024-02-26,Video_Ads,FL,Conversion_Campaign_Jan,3554,39,26.24,146.41
2024-02-26,Single_Image,PA,Retargeting_Feb,4983,145,236.42,422.32
2024-02-26,Carousel_Ads,NC,Retargeting_Feb,3699,75,147.28,114.4
2024-02-26,Carousel_Ads,NC,Product_Launch_Mar,6948,199,288.34,403.01
2024-02-26,Carousel_Ads,OH,Product_Launch_Mar,7636,175,315.87,73.06
2024-02-27,Carousel_Ads,NY,Brand_Awareness_Q1,6375,131,166.92,41.15
2024-02-27,Video_Ads,TX,Brand_Awareness_Q1,5851,115,194.16,215.34
2024-02-27,Single_Image,CA,Conversion_Campaign_Jan,8032,186,212.78,216.1
2024-02-27,Carousel_Ads,PA,Retargeting_Feb,5974,84,162.08,194.83
2024-02-27,Single_Image,NY,Product_Launch_Mar,6148,119,203.11,220.4
2024-02-27,Collection_Ads,FL,Product_Launch_Mar,3760,80,97.17,100.89
2024-02-27,Video_Ads,PA,Product_Launch_Mar,1854,10,12.47,0.0
2024-02-28,Carousel_Ads,TX,Brand_Awareness_Q1,8844,238,444.59,638.88
2024-02-28,Video_Ads,TX,Brand_Awareness_Q1,5863,93,173.57,0.0
2024-02-28,Video_Ads,PA,Brand_Awareness_Q1,5470,123,231.45,119.95
2024-02-28,Single_Image,OH,Conversion_Campaign_Jan,6549,144,196.46,758.37
2024-02-28,Video_Ads,FL,Conversion_Campaign_Jan,4407,93,130.06,198.94
2024-02-28,Collection_Ads,NC,Conversion_Campaign_Jan,9054,184,134.73,413.44
2024-02-28,Video_Ads,FL,Retargeting_Feb,5651,90,100.59,546.53
2024-02-28,Single_Image,NY,Retargeting_Feb,7201,77,89.26,131.69
2024-02-28,Collection_Ads,IL,Retargeting_Feb,4397,78,127.06,177.76
2024-02-28,Carousel_Ads,TX,Product_Launch_Mar,6016,165,231.25,425.18
2024-02-28,Single_Image,NC,Product_Launch_Mar,8153,212,363.73,95.09
2024-02-29,Video_Ads,NY,Brand_Awareness_Q1,2886,74,131.1,0.0
2024-02-29,Single_Image,NC,Brand_Awareness_Q1,8945,234,338.24,132.17
2024-02-29,Carousel_Ads,FL,Conversion_Campaign_Jan,6932,186,354.93,236.02
2024-02-29,Single_Image,GA,Retargeting_Feb,9318,247,446.48,1094.12
2024-02-29,Single_Image,CA,Product_Launch_Mar,2932,55,83.37,0.0
2024-02-29,Single_Image,NC,Product_Launch_Mar,8141,164,174.35,154.89
2024-02-29,Collection_Ads,OH,Product_Launch_Mar,7338,168,236.32,598.94
2024-03-01,Carousel_Ads,FL,Brand_Awareness_Q1,4693,86,118.81,129.55
2024-03-01,Collection_Ads,NC,Conversion_Campaign_Jan,8157,154,124.02,187.34
2024-03-01,Video_Ads,IL,Conversion_Campaign_Jan,2266,50,48.64,0.0
2024-03-01,Video_Ads,OH,Conversion_Campaign_Jan,9081,109,173.17,278.08
2024-03-01,Carousel_Ads,GA,Retargeting_Feb,4427,104,194.39,362.06
2024-03-01,Collection_Ads,OH,Retargeting_Feb,7091,139,154.4,452.98
2024-03-01,Carousel_Ads,CA,Product_Launch_Mar,6848,107,125.81,0.0
2024-03-02,Carousel_Ads,OH,Brand_Awareness_Q1,8048,167,34.28,0.0
2024-03-02,Single_Image,MI,Brand_Awareness_Q1,9792,166,277.27,77.97
2024-03-02,Carousel_Ads,OH,Conversion_Campaign_Jan,9353,240,278.51,540.07
2024-03-02,Collection_Ads,NC,Conversion_Campaign_Jan,2029,29,41.94,115.83
2024-03-02,Video_Ads,FL,Retargeting_Feb,4537,104,159.49,449.6
2024-03-02,Single_Image,OH,Retargeting_Feb,7685,100,110.82,193.49
2024-03-02,Single_Image,NY,Product_Launch_Mar,2654,35,45.12,58.1
2024-03-02,Video_Ads,MI,Product_Launch_Mar,8318,187,407.06,125.33
2024-03-03,Single_Image,NY,Brand_Awareness_Q1,7372,145,220.19,289.07
2024-03-03,Carousel_Ads,IL,Brand_Awareness_Q1,4790,116,105.21,93.67
2024-03-03,Collection_Ads,CA,Conversion_Campaign_Jan,8814,221,264.31,321.0
2024-03-03,Video_Ads,OH,Retargeting_Feb,6187,133,245.6,531.87
2024-03-03,Video_Ads,FL,Retargeting_Feb,8335,170,269.29,148.72
2024-03-03,Video_Ads,FL,Retargeting_Feb,2623,26,42.53,184.76
2024-03-03,Collection_Ads,NC,Product_Launch_Mar,5275,151,325.5,80.03
2024-03-03,Video_Ads,PA,Product_Launch_Mar,7657,184,278.48,143.47
2024-03-04,Single_Image,PA,Brand_Awareness_Q1,7824,263,361.63,409.32
2024-03-04,Carousel_Ads,IL,Brand_Awareness_Q1,5134,150,213.49,312.88
2024-03-04,Collection_Ads,CA,Brand_Awareness_Q1,4034,98,255.66,83.5
2024-03-04,Video_Ads,OH,Conversion_Campaign_Jan,5584,106,256.8,251.66
2024-03-04,Single_Image,NC,Conversion_Campaign_Jan,5489,106,153.81,216.87
2024-03-04,Carousel_Ads,OH,Conversion_Campaign_Jan,2981,47,84.67,181.05
2024-03-04,Video_Ads,NY,Retargeting_Feb,4559,77,100.87,409.67
2024-03-04,Collection_Ads,GA,Retargeting_Feb,4674,46,87.27,0.0
2024-03-04,Carousel_Ads,FL,Product_Launch_Mar,4985,96,127.81,234.56
2024-03-04,Single_Image,TX,Product_Launch_Mar,7995,177,342.03,119.61
2024-03-04,Collection_Ads,NY,Product_Launch_Mar,5922,152,117.83,225.71
2024-03-05,Carousel_Ads,CA,Brand_Awareness_Q1,9674,203,392.73,0.0
2024-03-05,Collection_Ads,NC,Brand_Awareness_Q1,7373,96,68.88,327.48
2024-03-05,Collection_Ads,MI,Brand_Awareness_Q1,6301,97,95.88,0.0
2024-03-05,Collection_Ads,FL,Conversion_Campaign_Jan,6382,138,222.51,129.97
2024-03-05,Single_Image,NC,Conversion_Campaign_Jan,9171,133,145.09,258.15
2024-03-05,Single_Image,TX,Conversion_Campaign_Jan,9431,147,79.0,174.41
2024-03-05,Carousel_Ads,FL,Retargeting_Feb,6116,80,146.17,99.27
2024-03-05,Video_Ads,FL,Retargeting_Feb,5286,133,93.89,507.46
2024-03-05,Collection_Ads,OH,Retargeting_Feb,8763,183,316.9,361.78
2024-03-05,Video_Ads,TX,Product_Launch_Mar,2359,52,66.5,160.94
2024-03-05,Single_Image,PA,Product_Launch_Mar,7008,143,278.66,351.57
2024-03-05,Video_Ads,OH,Product_Launch_Mar,5683,107,205.62,199.87
2024-03-06,Collection_Ads,NY,Brand_Awareness_Q1,7080,177,273.49,162.28
2024-03-06,Single_Image,FL,Brand_Awareness_Q1,7259,143,178.69,172.18
2024-03-06,Carousel_Ads,MI,Conversion_Campaign_Jan,6709,168,327.46,482.56
2024-03-06,Video_Ads,IL,Conversion_Campaign_Jan,6220,146,296.17,421.89
2024-03-06,Video_Ads,IL,Conversion_Campaign_Jan,6270,145,146.13,211.21
2024-03-06,Single_Image,CA,Retargeting_Feb,6435,164,135.23,324.49
2024-03-06,Single_Image,CA,Retargeting_Feb,3815,75,114.18,367.37
2024-03-06,Single_Image,GA,Product_Launch_Mar,8009,151,269.45,58.43
2024-03-06,Carousel_Ads,GA,Product_Launch_Mar,5843,134,133.42,0.0
2024-03-06,Single_Image,CA,Product_Launch_Mar,6104,168,346.08,95.21
2024-03-07,Video_Ads,PA,Brand_Awareness_Q1,4139,92,148.28,216.21
2024-03-07,Collection_Ads,NC,Brand_Awareness_Q1,8659,243,326.18,119.44
2024-03-07,Collection_Ads,FL,Brand_Awareness_Q1,9922,154,177.39,144.49
2024-03-07,Carousel_Ads,FL,Conversion_Campaign_Jan,7919,177,211.97,1422.48
2024-03-07,Carousel_Ads,OH,Conversion_Campaign_Jan,5814,121,165.7,20
2024-03-07,Single_Image,IL,Conversion_Campaign_Jan,3836,85,74.92,107.04
2024-03-07,Carousel_Ads,MI,Retargeting_Feb,3351,63,87.02,66.43
2024-03-07,Carousel_Ads,OH,Retargeting_Feb,6136,128,190.86,144.31
2024-03-07,Single_Image,CA,Retargeting_Feb,5290,108,206.08,523.99
2024-03-07,Video_Ads,NY,Product_Launch_Mar,8214,173,219.28,334.18
2024-03-07,Video_Ads,IL,Product_Launch_Mar,5078,100,153.41,144.83
2024-03-08,Video_Ads,OH,Brand_Awareness_Q1,6037,91,210.8,0.0
2024-03-08,Collection_Ads,FL,Brand_Awareness_Q1,5975,206,277.97,71.47
2024-03-08,Carousel_Ads,FL,Brand_Awareness_Q1,7140,141,251.34,248.68
2024-03-08,Carousel_Ads,NY,Conversion_Campaign_Jan,5455,98,160.37,70.68
2024-03-08,Video_Ads,FL,Retargeting_Feb,4172,70,142.0,193.02
2024-03-08,Carousel_Ads,GA,Retargeting_Feb,5599,77,139.75,198.83
2024-03-08,Video_Ads,OH,Retargeting_Feb,5896,136,257.94,217.91
2024-03-08,Video_Ads,CA,Product_Launch_Mar,5096,92,173.8,92.62
2024-03-08,Video_Ads,OH,Product_Launch_Mar,1791,37,54.52,222.72
2024-03-09,Video_Ads,IL,Brand_Awareness_Q1,6403,133,248.71,0.0
2024-03-09,Video_Ads,NY,Brand_Awareness_Q1,9581,195,320.21,207.47
2024-03-09,Video_Ads,TX,Brand_Awareness_Q1,5352,98,117.45,82.76
2024-03-09,Collection_Ads,PA,Conversion_Campaign_Jan,8696,232,358.44,750.12
2024-03-09,Video_Ads,NC,Conversion_Campaign_Jan,4525,101,217.13,476.89
2024-03-09,Single_Image,GA,Conversion_Campaign_Jan,6311,104,66.04,242.22
2024-03-09,Carousel_Ads,TX,Retargeting_Feb,6568,109,132.59,140.86
2024-03-09,Single_Image,IL,Retargeting_Feb,7147,201,390.54,1631.23
2024-03-09,Single_Image,OH,Retargeting_Feb,7734,170,178.63,256.28
2024-03-09,Video_Ads,OH,Product_Launch_Mar,6489,141,218.55,452.03
2024-03-09,Single_Image,FL,Product_Launch_Mar,7831,176,332.3,571.61
2024-03-09,Video_Ads,FL,Product_Launch_Mar,8947,197,262.96,118.06
2024-03-10,Carousel_Ads,GA,Brand_Awareness_Q1,7787,242,621.09,173.13
2024-03-10,Single_Image,FL,Brand_Awareness_Q1,7404,127,297.85,88.66
2024-03-10,Video_Ads,CA,Brand_Awareness_Q1,7827,156,131.51,408.26
2024-03-10,Video_Ads,FL,Conversion_Campaign_Jan,3795,51,98.77,104.72
2024-03-10,Carousel_Ads,CA,Retargeting_Feb,4990,109,61.72,545.51
2024-03-10,Video_Ads,MI,Retargeting_Feb,7103,184,385.16,1254.25
2024-03-10,Collection_Ads,FL,Retargeting_Feb,7552,186,224.83,572.34
2024-03-10,Single_Image,FL,Product_Launch_Mar,5035,59,53.33,0.0
2024-03-11,Video_Ads,OH,Brand_Awareness_Q1,7452,118,172.64,143.85
2024-03-11,Carousel_Ads,CA,Conversion_Campaign_Jan,4364,73,145.64,88.4
2024-03-11,Single_Image,IL,Conversion_Campaign_Jan,6809,86,141.31,220.5
2024-03-11,Single_Image,PA,Conversion_Campaign_Jan,9876,165,246.31,299.22
2024-03-11,Video_Ads,FL,Retargeting_Feb,6546,137,274.59,293.45
2024-03-11,Video_Ads,NY,Retargeting_Feb,3895,94,106.52,578.2
2024-03-11,Collection_Ads,IL,Product_Launch_Mar,8393,249,457.54,264.04
2024-03-12,Single_Image,PA,Brand_Awareness_Q1,5171,85,124.8,0
2024-03-12,Collection_Ads,OH,Brand_Awareness_Q1,3223,63,59.28,0.0
2024-03-12,Carousel_Ads,NC,Brand_Awareness_Q1,5414,93,48.33,0.0
2024-03-12,Collection_Ads,NC,Conversion_Campaign_Jan,7489,157,197.02,440.99
2024-03-12,Carousel_Ads,TX,Conversion_Campaign_Jan,7260,177,442.62,544.69
2024-03-12,Video_Ads,NC,Retargeting_Feb,9230,132,345.05,540.26
2024-03-12,Video_Ads,MI,Product_Launch_Mar,4535,107,105.83,352.26
2024-03-12,Carousel_Ads,CA,Product_Launch_Mar,6782,113,65.94,0.0
2024-03-13,Collection_Ads,GA,Brand_Awareness_Q1,7870,128,223.71,127.18
2024-03-13,Collection_Ads,NY,Brand_Awareness_Q1,3428,51,69.77,0.0
2024-03-13,Carousel_Ads,OH,Conversion_Campaign_Jan,6811,138,221.69,391.29
2024-03-13,Single_Image,PA,Conversion_Campaign_Jan,5707,142,141.43,376.14
2024-03-13,Video_Ads,TX,Retargeting_Feb,9464,205,274.52,1411.72
2024-03-13,Video_Ads,IL,Retargeting_Feb,3926,72,126.83,389.23
2024-03-13,Video_Ads,NC,Retargeting_Feb,7625,160,214.67,333.65
2024-03-13,Video_Ads,NC,Product_Launch_Mar,4344,86,8.6,153.47
2024-03-13,Collection_Ads,FL,Product_Launch_Mar,7095,190,245.12,299.6
2024-03-13,Carousel_Ads,TX,Product_Launch_Mar,2195,53,110.55,83.71
2024-03-14,Collection_Ads,CA,Brand_Awareness_Q1,5277,99,152.15,98.21
2024-03-14,Single_Image,MI,Brand_Awareness_Q1,6740,146,109.21,100.55
2024-03-14,Collection_Ads,PA,Conversion_Campaign_Jan,7015,115,160.08,457.65
2024-03-14,Single_Image,MI,Conversion_Campaign_Jan,8284,173,127.77,324.77
2024-03-14,Single_Image,CA,Retargeting_Feb,6942,47,51.11,328.94
2024-03-14,Video_Ads,NC,Product_Launch_Mar,9960,203,255.89,175.77
2024-03-15,Single_Image,PA,Brand_Awareness_Q1,7987,115,172.74,0.0
2024-03-15,Video_Ads,FL,Brand_Awareness_Q1,8568,183,236.68,99.6
2024-03-15,Single_Image,IL,Brand_Awareness_Q1,9048,142,133.42,0.0
2024-03-15,Collection_Ads,MI,Conversion_Campaign_Jan,8577,195,325.11,374.32
2024-03-15,Carousel_Ads,FL,Conversion_Campaign_Jan,5520,98,160.23,87.42
2024-03-15,Carousel_Ads,PA,Retargeting_Feb,6285,121,238.48,503.25
2024-03-15,Video_Ads,GA,Retargeting_Feb,5756,118,110.12,128.22
2024-03-15,Collection_Ads,CA,Retargeting_Feb,3772,63,54.03,0.0
2024-03-15,Single_Image,GA,Product_Launch_Mar,6925,99,144.83,192.13
2024-03-15,Video_Ads,CA,Product_Launch_Mar,8301,196,445.56,343.69
2024-03-16,Video_Ads,TX,Brand_Awareness_Q1,8265,173,382.78,93.69
2024-03-16,Carousel_Ads,GA,Brand_Awareness_Q1,7715,96,193.85,330.8
2024-03-16,Single_Image,IL,Conversion_Campaign_Jan,9289,255,408.17,637.59
2024-03-16,Single_Image,NY,Conversion_Campaign_Jan,5728,92,218.66,80.7
2024-03-16,Single_Image,MI,Conversion_Campaign_Jan,4415,77,115.6,0.0
2024-03-16,Collection_Ads,NC,Retargeting_Feb,7404,160,245.31,337.51
2024-03-16,Single_Image,OH,Retargeting_Feb,9565,281,358.77,587.05
2024-03-16,Collection_Ads,CA,Product_Launch_Mar,6296,99,117.81,0.0
2024-03-16,Carousel_Ads,IL,Product_Launch_Mar,6423,140,174.27,99.78
2024-03-17,Single_Image,IL,Brand_Awareness_Q1,3768,76,9.1,90.53
2024-03-17,Single_Image,OH,Brand_Awareness_Q1,9288,156,391.94,40
2024-03-17,Carousel_Ads,NC,Brand_Awareness_Q1,8109,152,289.24,40.85
2024-03-17,Collection_Ads,NC,Conversion_Campaign_Jan,2676,36,33.34,153.19
2024-03-17,Single_Image,NY,Retargeting_Feb,7127,168,393.42,67.57
2024-03-17,Single_Image,FL,Retargeting_Feb,7319,193,334.8,647.41
2024-03-17,Single_Image,PA,Retargeting_Feb,3782,53,67.18,87.8
2024-03-17,Collection_Ads,GA,Product_Launch_Mar,11071,110,114.24,206.22
2024-03-18,Video_Ads,TX,Brand_Awareness_Q1,7187,114,220.91,0.0
2024-03-18,Single_Image,TX,Conversion_Campaign_Jan,6619,168,250.33,202.41
2024-03-18,Carousel_Ads,PA,Retargeting_Feb,7063,72,88.54,193.89
2024-03-18,Carousel_Ads,MI,Product_Launch_Mar,9733,137,277.57,30.1
2024-03-19,Carousel_Ads,IL,Brand_Awareness_Q1,5924,170,170.39,130.55
2024-03-19,Carousel_Ads,TX,Conversion_Campaign_Jan,5426,157,136.64,117.29
2024-03-19,Single_Image,FL,Conversion_Campaign_Jan,8462,150,181.92,371.96
2024-03-19,Carousel_Ads,CA,Conversion_Campaign_Jan,10341,164,182.76,302.93
2024-03-19,Video_Ads,CA,Retargeting_Feb,5421,89,162.15,385.81
2024-03-19,Carousel_Ads,MI,Retargeting_Feb,5505,112,123.92,516.46
2024-03-19,Video_Ads,OH,Product_Launch_Mar,9119,210,331.39,732.73
2024-03-19,Single_Image,GA,Product_Launch_Mar,5872,131,146.81,196.56
2024-03-19,Carousel_Ads,PA,Product_Launch_Mar,7241,130,174.81,235.66
2024-03-20,Single_Image,TX,Brand_Awareness_Q1,7095,167,413.66,95.65
